OrderID,Stage,Location,StageStart,StageEnd
1092,WH_MAIN,WH_MAIN,2024-02-13 17:00:00,2024-02-14 00:00:00
1092,WH_SUB,K2,2024-02-14 00:00:00,2024-02-16 02:00:00
1092,Delivery,Customer,2024-02-16 02:00:00,2024-02-18 06:00:00
1093,Receive,N/A,2024-02-18 08:00:00,2024-02-18 14:00:00
1093,WH_MAIN,WH_MAIN,2024-02-18 14:00:00,2024-02-19 03:00:00
1093,WH_SUB,K1,2024-02-19 03:00:00,2024-02-22 02:00:00
1093,Delivery,Customer,2024-02-22 02:00:00,2024-02-24 23:00:00
1094,Receive,N/A,2024-02-24 08:00:00,2024-02-24 13:00:00
1094,WH_MAIN,WH_MAIN,2024-02-24 13:00:00,2024-02-25 01:00:00
1094,WH_SUB,K2,2024-02-25 01:00:00,2024-02-27 01:00:00
1094,Delivery,Customer,2024-02-27 01:00:00,2024-03-01 12:00:00
1095,Receive,N/A,2024-02-05 08:00:00,2024-02-05 15:00:00
1095,WH_MAIN,WH_MAIN,2024-02-05 15:00:00,2024-02-05 23:00:00
1095,WH_SUB,K1,2024-02-05 23:00:00,2024-02-08 18:00:00
1095,Delivery,Customer,2024-02-08 18:00:00,2024-02-11 20:00:00
1096,Receive,N/A,2024-02-09 08:00:00,2024-02-09 12:00:00
1096,WH_MAIN,WH_MAIN,2024-02-09 12:00:00,2024-02-09 20:00:00
1096,WH_SUB,K1,2024-02-09 20:00:00,2024-02-11 08:00:00
1096,Delivery,Customer,2024-02-11 08:00:00,2024-02-14 03:00:00
1097,Receive,N/A,2024-02-07 08:00:00,2024-02-07 17:00:00
1097,WH_MAIN,WH_MAIN,2024-02-07 17:00:00,2024-02-08 07:00:00
1097,WH_SUB,K1,2024-02-08 07:00:00,2024-02-10 21:00:00
1097,Delivery,Customer,2024-02-10 21:00:00,2024-02-13 09:00:00
1098,Receive,N/A,2024-02-22 08:00:00,2024-02-22 18:00:00
1098,WH_MAIN,WH_MAIN,2024-02-22 18:00:00,2024-02-23 00:00:00
1098,WH_SUB,K4,2024-02-23 00:00:00,2024-02-25 00:00:00
1098,Delivery,Customer,2024-02-25 00:00:00,2024-02-28 13:00:00
1099,Receive,N/A,2024-02-05 08:00:00,2024-02-05 14:00:00
1100,Receive,N/A,2024-02-26 08:00:00,2024-02-26 14:00:00
1100,WH_MAIN,WH_MAIN,2024-02-26 14:00:00,2024-02-27 00:00:00
1100,WH_SUB,K3,2024-02-27 00:00:00,2024-02-28 10:00:00
1100,Delivery,Customer,2024-02-28 10:00:00,2024-03-02 21:00:00
1101,Receive,N/A,2024-02-25 08:00:00,2024-02-25 12:00:00
1101,WH_MAIN,WH_MAIN,2024-02-25 12:00:00,2024-02-26 02:00:00
1101,WH_SUB,K4,2024-02-26 02:00:00,2024-02-27 19:00:00
1101,Delivery,Customer,2024-02-27 19:00:00,2024-03-02 19:00:00
1102,Receive,N/A,2024-02-26 08:00:00,2024-02-26 10:00:00
1102,WH_MAIN,WH_MAIN,2024-02-26 10:00:00,2024-02-26 21:00:00
1102,WH_SUB,K2,2024-02-26 21:00:00,2024-02-27 23:00:00
1102,Delivery,Customer,2024-02-27 23:00:00,2024-03-01 09:00:00
1103,Receive,N/A,2024-02-25 08:00:00,2024-02-25 17:00:00
1103,WH_MAIN,WH_MAIN,2024-02-25 17:00:00,2024-02-26 06:00:00
1103,WH_SUB,K1,2024-02-26 06:00:00,2024-02-28 09:00:00
1103,Delivery,Customer,2024-02-28 09:00:00,2024-03-02 12:00:00
1104,Receive,N/A,2024-02-06 08:00:00,2024-02-06 13:00:00
1104,WH_MAIN,WH_MAIN,2024-02-06 13:00:00,2024-02-07 04:00:00
1104,WH_SUB,K2,2024-02-07 04:00:00,2024-02-09 07:00:00
1104,Delivery,Customer,2024-02-09 07:00:00,2024-02-12 23:00:00
1105,Receive,N/A,2024-02-11 08:00:00,2024-02-11 13:00:00
1106,Receive,N/A,2024-02-07 08:00:00,2024-02-07 15:00:00
1106,WH_MAIN,WH_MAIN,2024-02-07 15:00:00,2024-02-08 05:00:00
1106,WH_SUB,K4,2024-02-08 05:00:00,2024-02-10 13:00:00
1106,Delivery,Customer,2024-02-10 13:00:00,2024-02-13 01:00:00
1107,Receive,N/A,2024-02-20 08:00:00,2024-02-20 12:00:00
1107,WH_MAIN,WH_MAIN,2024-02-20 12:00:00,2024-02-20 19:00:00
1107,WH_SUB,K3,2024-02-20 19:00:00,2024-02-21 23:00:00
1107,Delivery,Customer,2024-02-21 23:00:00,2024-02-24 00:00:00
1108,Receive,N/A,2024-02-09 08:00:00,2024-02-09 17:00:00
1108,WH_MAIN,WH_MAIN,2024-02-09 17:00:00,2024-02-10 09:00:00
1108,WH_SUB,K2,2024-02-10 09:00:00,2024-02-13 05:00:00
1108,Delivery,Customer,2024-02-13 05:00:00,2024-02-16 13:00:00
1109,Receive,N/A,2024-02-20 08:00:00,2024-02-20 15:00:00
1109,WH_MAIN,WH_MAIN,2024-02-20 15:00:00,2024-02-20 21:00:00
1109,WH_SUB,K3,2024-02-20 21:00:00,2024-02-22 17:00:00
1109,Delivery,Customer,2024-02-22 17:00:00,2024-02-25 17:00:00
1110,Receive,N/A,2024-02-15 08:00:00,2024-02-15 15:00:00
1110,WH_MAIN,WH_MAIN,2024-02-15 15:00:00,2024-02-15 21:00:00
1110,WH_SUB,K1,2024-02-15 21:00:00,2024-02-18 05:00:00
1110,Delivery,Customer,2024-02-18 05:00:00,2024-02-21 15:00:00
1111,Receive,N/A,2024-02-27 08:00:00,2024-02-27 10:00:00
1111,WH_MAIN,WH_MAIN,2024-02-27 10:00:00,2024-02-27 22:00:00
1111,WH_SUB,K2,2024-02-27 22:00:00,2024-02-29 03:00:00
1111,Delivery,Customer,2024-02-29 03:00:00,2024-03-02 07:00:00
1112,Receive,N/A,2024-02-05 08:00:00,2024-02-05 14:00:00
1113,Receive,N/A,2024-02-22 08:00:00,2024-02-22 14:00:00
1113,WH_MAIN,WH_MAIN,2024-02-22 14:00:00,2024-02-23 00:00:00
1113,WH_SUB,K4,2024-02-23 00:00:00,2024-02-25 12:00:00
1113,Delivery,Customer,2024-02-25 12:00:00,2024-02-28 06:00:00
1114,Receive,N/A,2024-02-06 08:00:00,2024-02-06 10:00:00
1114,WH_MAIN,WH_MAIN,2024-02-06 10:00:00,2024-02-07 00:00:00
1114,WH_SUB,K3,2024-02-07 00:00:00,2024-02-09 21:00:00
1114,Delivery,Customer,2024-02-09 21:00:00,2024-02-13 17:00:00
1115,Receive,N/A,2024-02-26 08:00:00,2024-02-26 13:00:00
1115,WH_MAIN,WH_MAIN,2024-02-26 13:00:00,2024-02-26 19:00:00
1115,WH_SUB,K4,2024-02-26 19:00:00,2024-02-29 02:00:00
1115,Delivery,Customer,2024-02-29 02:00:00,2024-03-03 08:00:00
1116,Receive,N/A,2024-02-19 08:00:00,2024-02-19 17:00:00
1116,WH_MAIN,WH_MAIN,2024-02-19 17:00:00,2024-02-20 08:00:00
1116,WH_SUB,K1,2024-02-20 08:00:00,2024-02-22 17:00:00
1116,Delivery,Customer,2024-02-22 17:00:00,2024-02-24 19:00:00
1117,Receive,N/A,2024-02-12 08:00:00,2024-02-12 11:00:00
1117,WH_MAIN,WH_MAIN,2024-02-12 11:00:00,2024-02-12 22:00:00
1117,WH_SUB,K4,2024-02-12 22:00:00,2024-02-15 17:00:00
1117,Delivery,Customer,2024-02-15 17:00:00,2024-02-18 22:00:00
1118,Receive,N/A,2024-02-18 08:00:00,2024-02-18 18:00:00
1118,WH_MAIN,WH_MAIN,2024-02-18 18:00:00,2024-02-19 06:00:00
1118,WH_SUB,K2,2024-02-19 06:00:00,2024-02-20 20:00:00
1118,Delivery,Customer,2024-02-20 20:00:00,2024-02-23 09:00:00
1119,Receive,N/A,2024-02-24 08:00:00,2024-02-24 11:00:00
1119,WH_MAIN,WH_MAIN,2024-02-24 11:00:00,2024-02-24 23:00:00
1119,WH_SUB,K1,2024-02-24 23:00:00,2024-02-27 12:00:00
1119,Delivery,Customer,2024-02-27 12:00:00,2024-03-01 21:00:00
1120,Receive,N/A,2024-02-21 08:00:00,2024-02-21 15:00:00
1120,WH_MAIN,WH_MAIN,2024-02-21 15:00:00,2024-02-21 22:00:00
1120,WH_SUB,K3,2024-02-21 22:00:00,2024-02-24 03:00:00
1120,Delivery,Customer,2024-02-24 03:00:00,2024-02-27 12:00:00
1121,Receive,N/A,2024-02-16 08:00:00,2024-02-16 13:00:00
1121,WH_MAIN,WH_MAIN,2024-02-16 13:00:00,2024-02-16 19:00:00
1121,WH_SUB,K2,2024-02-16 19:00:00,2024-02-18 18:00:00
1121,Delivery,Customer,2024-02-18 18:00:00,2024-02-21 23:00:00
1122,Receive,N/A,2024-02-14 08:00:00,2024-02-14 16:00:00
1122,WH_MAIN,WH_MAIN,2024-02-14 16:00:00,2024-02-14 22:00:00
1122,WH_SUB,K2,2024-02-14 22:00:00,2024-02-16 02:00:00
1122,Delivery,Customer,2024-02-16 02:00:00,2024-02-18 11:00:00
1123,Receive,N/A,2024-02-29 08:00:00,2024-02-29 17:00:00
1123,WH_MAIN,WH_MAIN,2024-02-29 17:00:00,2024-02-29 23:00:00
1123,WH_SUB,K4,2024-02-29 23:00:00,2024-03-02 18:00:00
1123,Delivery,Customer,2024-03-02 18:00:00,2024-03-06 03:00:00
1124,Receive,N/A,2024-02-07 08:00:00,2024-02-07 15:00:00
1124,WH_MAIN,WH_MAIN,2024-02-07 15:00:00,2024-02-08 09:00:00
1124,WH_SUB,K2,2024-02-08 09:00:00,2024-02-11 03:00:00
1124,Delivery,Customer,2024-02-11 03:00:00,2024-02-13 13:00:00
1125,Receive,N/A,2024-02-08 08:00:00,2024-02-08 12:00:00
1125,WH_MAIN,WH_MAIN,2024-02-08 12:00:00,2024-02-09 00:00:00
1125,WH_SUB,K3,2024-02-09 00:00:00,2024-02-10 15:00:00
1125,Delivery,Customer,2024-02-10 15:00:00,2024-02-13 06:00:00
1126,Receive,N/A,2024-02-09 08:00:00,2024-02-09 17:00:00
1126,WH_MAIN,WH_MAIN,2024-02-09 17:00:00,2024-02-10 02:00:00
1126,WH_SUB,K1,2024-02-10 02:00:00,2024-02-12 02:00:00
1126,Delivery,Customer,2024-02-12 02:00:00,2024-02-14 04:00:00
1127,Receive,N/A,2024-02-07 08:00:00,2024-02-07 11:00:00
1127,WH_MAIN,WH_MAIN,2024-02-07 11:00:00,2024-02-07 19:00:00
1127,WH_SUB,K1,2024-02-07 19:00:00,2024-02-09 13:00:00
1127,Delivery,Customer,2024-02-09 13:00:00,2024-02-12 06:00:00
1128,Receive,N/A,2024-02-28 08:00:00,2024-02-28 15:00:00
1128,WH_MAIN,WH_MAIN,2024-02-28 15:00:00,2024-02-28 21:00:00
1128,WH_SUB,K1,2024-02-28 21:00:00,2024-03-02 13:00:00
1128,Delivery,Customer,2024-03-02 13:00:00,2024-03-06 10:00:00
1129,Receive,N/A,2024-02-24 08:00:00,2024-02-24 11:00:00
1129,WH_MAIN,WH_MAIN,2024-02-24 11:00:00,2024-02-25 02:00:00
1129,WH_SUB,K1,2024-02-25 02:00:00,2024-02-27 04:00:00
1129,Delivery,Customer,2024-02-27 04:00:00,2024-03-02 02:00:00
1130,Receive,N/A,2024-02-19 08:00:00,2024-02-19 18:00:00
1130,WH_MAIN,WH_MAIN,2024-02-19 18:00:00,2024-02-20 07:00:00
1130,WH_SUB,K3,2024-02-20 07:00:00,2024-02-22 12:00:00
1130,Delivery,Customer,2024-02-22 12:00:00,2024-02-26 11:00:00
1131,Receive,N/A,2024-02-22 08:00:00,2024-02-22 10:00:00
1131,WH_MAIN,WH_MAIN,2024-02-22 10:00:00,2024-02-22 16:00:00
1131,WH_SUB,K1,2024-02-22 16:00:00,2024-02-23 23:00:00
1131,Delivery,Customer,2024-02-23 23:00:00,2024-02-26 13:00:00
1132,Receive,N/A,2024-02-07 08:00:00,2024-02-07 17:00:00
1132,WH_MAIN,WH_MAIN,2024-02-07 17:00:00,2024-02-08 08:00:00
1132,WH_SUB,K2,2024-02-08 08:00:00,2024-02-10 11:00:00
1132,Delivery,Customer,2024-02-10 11:00:00,2024-02-13 10:00:00
1133,Receive,N/A,2024-02-17 08:00:00,2024-02-17 11:00:00
1133,WH_MAIN,WH_MAIN,2024-02-17 11:00:00,2024-02-18 03:00:00
1133,WH_SUB,K4,2024-02-18 03:00:00,2024-02-19 09:00:00
1133,Delivery,Customer,2024-02-19 09:00:00,2024-02-22 07:00:00
1134,Receive,N/A,2024-02-25 08:00:00,2024-02-25 11:00:00
1134,WH_MAIN,WH_MAIN,2024-02-25 11:00:00,2024-02-25 19:00:00
1134,WH_SUB,K1,2024-02-25 19:00:00,2024-02-27 09:00:00
1134,Delivery,Customer,2024-02-27 09:00:00,2024-03-01 21:00:00
1135,Receive,N/A,2024-02-25 08:00:00,2024-02-25 16:00:00
1135,WH_MAIN,WH_MAIN,2024-02-25 16:00:00,2024-02-26 04:00:00
1135,WH_SUB,K2,2024-02-26 04:00:00,2024-02-28 05:00:00
1135,Delivery,Customer,2024-02-28 05:00:00,2024-03-02 05:00:00
1136,Receive,N/A,2024-02-11 08:00:00,2024-02-11 10:00:00
1136,WH_MAIN,WH_MAIN,2024-02-11 10:00:00,2024-02-12 00:00:00
1136,WH_SUB,K4,2024-02-12 00:00:00,2024-02-13 03:00:00
1136,Delivery,Customer,2024-02-13 03:00:00,2024-02-16 19:00:00
1137,Receive,N/A,2024-02-17 08:00:00,2024-02-17 11:00:00
1137,WH_MAIN,WH_MAIN,2024-02-17 11:00:00,2024-02-17 22:00:00
1137,WH_SUB,K1,2024-02-17 22:00:00,2024-02-20 07:00:00
1137,Delivery,Customer,2024-02-20 07:00:00,2024-02-23 22:00:00
1138,Receive,N/A,2024-02-10 08:00:00,2024-02-10 10:00:00
1138,WH_MAIN,WH_MAIN,2024-02-10 10:00:00,2024-02-11 01:00:00
1138,WH_SUB,K3,2024-02-11 01:00:00,2024-02-13 17:00:00
1138,Delivery,Customer,2024-02-13 17:00:00,2024-02-16 18:00:00
1139,Receive,N/A,2024-02-15 08:00:00,2024-02-15 11:00:00
1139,WH_MAIN,WH_MAIN,2024-02-15 11:00:00,2024-02-16 03:00:00
1139,WH_SUB,K1,2024-02-16 03:00:00,2024-02-18 23:00:00
1139,Delivery,Customer,2024-02-18 23:00:00,2024-02-22 07:00:00
1140,Receive,N/A,2024-02-20 08:00:00,2024-02-20 14:00:00
1140,WH_MAIN,WH_MAIN,2024-02-20 14:00:00,2024-02-21 01:00:00
1140,WH_SUB,K4,2024-02-21 01:00:00,2024-02-22 06:00:00
1140,Delivery,Customer,2024-02-22 06:00:00,2024-02-24 09:00:00
1141,Receive,N/A,2024-02-18 08:00:00,2024-02-18 17:00:00
1141,WH_MAIN,WH_MAIN,2024-02-18 17:00:00,2024-02-19 05:00:00
1141,WH_SUB,K3,2024-02-19 05:00:00,2024-02-21 11:00:00
1141,Delivery,Customer,2024-02-21 11:00:00,2024-02-24 22:00:00
1142,Receive,N/A,2024-02-02 08:00:00,2024-02-02 17:00:00
1142,WH_MAIN,WH_MAIN,2024-02-02 17:00:00,2024-02-03 00:00:00
1142,WH_SUB,K4,2024-02-03 00:00:00,2024-02-05 03:00:00
1142,Delivery,Customer,2024-02-05 03:00:00,2024-02-07 17:00:00
1143,Receive,N/A,2024-02-10 08:00:00,2024-02-10 15:00:00
1144,Receive,N/A,2024-02-19 08:00:00,2024-02-19 17:00:00
1144,WH_MAIN,WH_MAIN,2024-02-19 17:00:00,2024-02-20 07:00:00
1144,WH_SUB,K2,2024-02-20 07:00:00,2024-02-21 08:00:00
1144,Delivery,Customer,2024-02-21 08:00:00,2024-02-23 15:00:00
1145,Receive,N/A,2024-02-09 08:00:00,2024-02-09 12:00:00
1145,WH_MAIN,WH_MAIN,2024-02-09 12:00:00,2024-02-09 22:00:00
1145,WH_SUB,K3,2024-02-09 22:00:00,2024-02-11 03:00:00
1146,Receive,N/A,2024-02-17 08:00:00,2024-02-17 13:00:00
1146,WH_MAIN,WH_MAIN,2024-02-17 13:00:00,2024-02-17 19:00:00
1146,WH_SUB,K1,2024-02-17 19:00:00,2024-02-19 14:00:00
1146,Delivery,Customer,2024-02-19 14:00:00,2024-02-23 12:00:00
1147,Receive,N/A,2024-02-21 08:00:00,2024-02-21 10:00:00
1147,WH_MAIN,WH_MAIN,2024-02-21 10:00:00,2024-02-21 21:00:00
1147,WH_SUB,K1,2024-02-21 21:00:00,2024-02-23 07:00:00
1148,Receive,N/A,2024-02-21 08:00:00,2024-02-21 12:00:00
1148,WH_MAIN,WH_MAIN,2024-02-21 12:00:00,2024-02-21 19:00:00
1148,WH_SUB,K3,2024-02-21 19:00:00,2024-02-23 04:00:00
1148,Delivery,Customer,2024-02-23 04:00:00,2024-02-25 13:00:00
1149,Receive,N/A,2024-02-23 08:00:00,2024-02-23 11:00:00
1149,WH_MAIN,WH_MAIN,2024-02-23 11:00:00,2024-02-23 18:00:00
1149,WH_SUB,K3,2024-02-23 18:00:00,2024-02-25 13:00:00
1149,Delivery,Customer,2024-02-25 13:00:00,2024-02-29 01:00:00
1150,Receive,N/A,2024-02-07 08:00:00,2024-02-07 18:00:00
1150,WH_MAIN,WH_MAIN,2024-02-07 18:00:00,2024-02-08 10:00:00
1150,WH_SUB,K1,2024-02-08 10:00:00,2024-02-10 00:00:00
1150,Delivery,Customer,2024-02-10 00:00:00,2024-02-13 10:00:00
1151,Receive,N/A,2024-02-29 08:00:00,2024-02-29 10:00:00
1151,WH_MAIN,WH_MAIN,2024-02-29 10:00:00,2024-03-01 03:00:00
1151,WH_SUB,K2,2024-03-01 03:00:00,2024-03-03 22:00:00
1151,Delivery,Customer,2024-03-03 22:00:00,2024-03-06 08:00:00
1152,Receive,N/A,2024-02-13 08:00:00,2024-02-13 18:00:00
1152,WH_MAIN,WH_MAIN,2024-02-13 18:00:00,2024-02-14 02:00:00
1152,WH_SUB,K3,2024-02-14 02:00:00,2024-02-15 02:00:00
1152,Delivery,Customer,2024-02-15 02:00:00,2024-02-17 23:00:00
1153,Receive,N/A,2024-02-18 08:00:00,2024-02-18 17:00:00
1153,WH_MAIN,WH_MAIN,2024-02-18 17:00:00,2024-02-19 03:00:00
1153,WH_SUB,K2,2024-02-19 03:00:00,2024-02-20 16:00:00
1153,Delivery,Customer,2024-02-20 16:00:00,2024-02-24 02:00:00
1154,Receive,N/A,2024-02-08 08:00:00,2024-02-08 14:00:00
1154,WH_MAIN,WH_MAIN,2024-02-08 14:00:00,2024-02-08 22:00:00
1154,WH_SUB,K2,2024-02-08 22:00:00,2024-02-10 11:00:00
1154,Delivery,Customer,2024-02-10 11:00:00,2024-02-12 14:00:00
1155,Receive,N/A,2024-02-28 08:00:00,2024-02-28 18:00:00
1155,WH_MAIN,WH_MAIN,2024-02-28 18:00:00,2024-02-29 08:00:00
1155,WH_SUB,K2,2024-02-29 08:00:00,2024-03-02 01:00:00
1155,Delivery,Customer,2024-03-02 01:00:00,2024-03-05 15:00:00
1156,Receive,N/A,2024-02-29 08:00:00,2024-02-29 17:00:00
1156,WH_MAIN,WH_MAIN,2024-02-29 17:00:00,2024-03-01 01:00:00
1156,WH_SUB,K1,2024-03-01 01:00:00,2024-03-03 14:00:00
1156,Delivery,Customer,2024-03-03 14:00:00,2024-03-06 04:00:00
1157,Receive,N/A,2024-02-06 08:00:00,2024-02-06 10:00:00
1157,WH_MAIN,WH_MAIN,2024-02-06 10:00:00,2024-02-06 16:00:00
1157,WH_SUB,K2,2024-02-06 16:00:00,2024-02-09 14:00:00
1157,Delivery,Customer,2024-02-09 14:00:00,2024-02-12 03:00:00
1158,Receive,N/A,2024-02-13 08:00:00,2024-02-13 14:00:00
1158,WH_MAIN,WH_MAIN,2024-02-13 14:00:00,2024-02-13 22:00:00
1158,WH_SUB,K2,2024-02-13 22:00:00,2024-02-16 12:00:00
1158,Delivery,Customer,2024-02-16 12:00:00,2024-02-18 17:00:00
1159,Receive,N/A,2024-02-09 08:00:00,2024-02-09 12:00:00
1159,WH_MAIN,WH_MAIN,2024-02-09 12:00:00,2024-02-10 01:00:00
1159,WH_SUB,K4,2024-02-10 01:00:00,2024-02-12 18:00:00
1159,Delivery,Customer,2024-02-12 18:00:00,2024-02-15 08:00:00
1160,Receive,N/A,2024-02-27 08:00:00,2024-02-27 10:00:00
1160,WH_MAIN,WH_MAIN,2024-02-27 10:00:00,2024-02-27 22:00:00
1160,WH_SUB,K2,2024-02-27 22:00:00,2024-03-01 00:00:00
1160,Delivery,Customer,2024-03-01 00:00:00,2024-03-04 13:00:00
1161,Receive,N/A,2024-02-15 08:00:00,2024-02-15 18:00:00
1161,WH_MAIN,WH_MAIN,2024-02-15 18:00:00,2024-02-16 04:00:00
1161,WH_SUB,K2,2024-02-16 04:00:00,2024-02-18 06:00:00
1161,Delivery,Customer,2024-02-18 06:00:00,2024-02-20 09:00:00
1162,Receive,N/A,2024-02-16 08:00:00,2024-02-16 15:00:00
1162,WH_MAIN,WH_MAIN,2024-02-16 15:00:00,2024-02-17 01:00:00
1162,WH_SUB,K2,2024-02-17 01:00:00,2024-02-18 10:00:00
1162,Delivery,Customer,2024-02-18 10:00:00,2024-02-21 23:00:00
1163,Receive,N/A,2024-02-17 08:00:00,2024-02-17 13:00:00
1163,WH_MAIN,WH_MAIN,2024-02-17 13:00:00,2024-02-17 22:00:00
1163,WH_SUB,K4,2024-02-17 22:00:00,2024-02-19 12:00:00
1163,Delivery,Customer,2024-02-19 12:00:00,2024-02-21 16:00:00
1164,Receive,N/A,2024-02-09 08:00:00,2024-02-09 13:00:00
1164,WH_MAIN,WH_MAIN,2024-02-09 13:00:00,2024-02-09 20:00:00
1164,WH_SUB,K1,2024-02-09 20:00:00,2024-02-11 22:00:00
1164,Delivery,Customer,2024-02-11 22:00:00,2024-02-15 09:00:00
1165,Receive,N/A,2024-02-15 08:00:00,2024-02-15 13:00:00
1165,WH_MAIN,WH_MAIN,2024-02-15 13:00:00,2024-02-16 05:00:00
1165,WH_SUB,K1,2024-02-16 05:00:00,2024-02-18 00:00:00
1165,Delivery,Customer,2024-02-18 00:00:00,2024-02-20 09:00:00
1166,Receive,N/A,2024-02-05 08:00:00,2024-02-05 17:00:00
1166,WH_MAIN,WH_MAIN,2024-02-05 17:00:00,2024-02-06 06:00:00
1166,WH_SUB,K3,2024-02-06 06:00:00,2024-02-08 04:00:00
1166,Delivery,Customer,2024-02-08 04:00:00,2024-02-12 01:00:00
1167,Receive,N/A,2024-02-20 08:00:00,2024-02-20 17:00:00
1167,WH_MAIN,WH_MAIN,2024-02-20 17:00:00,2024-02-21 07:00:00
1167,WH_SUB,K3,2024-02-21 07:00:00,2024-02-23 15:00:00
1167,Delivery,Customer,2024-02-23 15:00:00,2024-02-27 09:00:00
1168,Receive,N/A,2024-02-25 08:00:00,2024-02-25 13:00:00
1168,WH_MAIN,WH_MAIN,2024-02-25 13:00:00,2024-02-25 23:00:00
1168,WH_SUB,K3,2024-02-25 23:00:00,2024-02-28 11:00:00
1168,Delivery,Customer,2024-02-28 11:00:00,2024-03-03 04:00:00
1169,Receive,N/A,2024-03-21 08:00:00,2024-03-21 10:00:00
1169,WH_MAIN,WH_MAIN,2024-03-21 10:00:00,2024-03-22 01:00:00
1169,WH_SUB,K1,2024-03-22 01:00:00,2024-03-24 05:00:00
1169,Delivery,Customer,2024-03-24 05:00:00,2024-03-27 21:00:00
1170,Receive,N/A,2024-03-11 08:00:00,2024-03-11 15:00:00
1170,WH_MAIN,WH_MAIN,2024-03-11 15:00:00,2024-03-11 21:00:00
1170,WH_SUB,K2,2024-03-11 21:00:00,2024-03-14 09:00:00
1171,Receive,N/A,2024-03-23 08:00:00,2024-03-23 13:00:00
1171,WH_MAIN,WH_MAIN,2024-03-23 13:00:00,2024-03-24 03:00:00
1171,WH_SUB,K3,2024-03-24 03:00:00,2024-03-25 03:00:00
1171,Delivery,Customer,2024-03-25 03:00:00,2024-03-28 18:00:00
1172,Receive,N/A,2024-03-11 08:00:00,2024-03-11 14:00:00
1172,WH_MAIN,WH_MAIN,2024-03-11 14:00:00,2024-03-12 00:00:00
1172,WH_SUB,K1,2024-03-12 00:00:00,2024-03-13 09:00:00
1172,Delivery,Customer,2024-03-13 09:00:00,2024-03-16 10:00:00
1173,Receive,N/A,2024-03-09 08:00:00,2024-03-09 18:00:00
1173,WH_MAIN,WH_MAIN,2024-03-09 18:00:00,2024-03-10 03:00:00
1173,WH_SUB,K4,2024-03-10 03:00:00,2024-03-12 03:00:00
1173,Delivery,Customer,2024-03-12 03:00:00,2024-03-15 16:00:00
1174,Receive,N/A,2024-03-26 08:00:00,2024-03-26 11:00:00
1174,WH_MAIN,WH_MAIN,2024-03-26 11:00:00,2024-03-27 03:00:00
1174,WH_SUB,K3,2024-03-27 03:00:00,2024-03-29 12:00:00
1174,Delivery,Customer,2024-03-29 12:00:00,2024-04-02 06:00:00
1175,Receive,N/A,2024-03-15 08:00:00,2024-03-15 12:00:00
1175,WH_MAIN,WH_MAIN,2024-03-15 12:00:00,2024-03-16 02:00:00
1175,WH_SUB,K4,2024-03-16 02:00:00,2024-03-17 08:00:00
1175,Delivery,Customer,2024-03-17 08:00:00,2024-03-20 07:00:00
1176,Receive,N/A,2024-03-03 08:00:00,2024-03-03 10:00:00
1176,WH_MAIN,WH_MAIN,2024-03-03 10:00:00,2024-03-04 02:00:00
1176,WH_SUB,K2,2024-03-04 02:00:00,2024-03-06 03:00:00
1176,Delivery,Customer,2024-03-06 03:00:00,2024-03-08 23:00:00
1177,Receive,N/A,2024-03-31 08:00:00,2024-03-31 10:00:00
1177,WH_MAIN,WH_MAIN,2024-03-31 10:00:00,2024-03-31 19:00:00
1177,WH_SUB,K3,2024-03-31 19:00:00,2024-04-03 11:00:00
1177,Delivery,Customer,2024-04-03 11:00:00,2024-04-06 08:00:00
1178,Receive,N/A,2024-03-31 08:00:00,2024-03-31 17:00:00
1178,WH_MAIN,WH_MAIN,2024-03-31 17:00:00,2024-03-31 23:00:00
1178,WH_SUB,K3,2024-03-31 23:00:00,2024-04-03 06:00:00
1178,Delivery,Customer,2024-04-03 06:00:00,2024-04-06 04:00:00
1179,Receive,N/A,2024-03-07 08:00:00,2024-03-07 12:00:00
1179,WH_MAIN,WH_MAIN,2024-03-07 12:00:00,2024-03-07 20:00:00
1179,WH_SUB,K3,2024-03-07 20:00:00,2024-03-10 03:00:00
1179,Delivery,Customer,2024-03-10 03:00:00,2024-03-14 03:00:00
1180,Receive,N/A,2024-03-16 08:00:00,2024-03-16 17:00:00
1180,WH_MAIN,WH_MAIN,2024-03-16 17:00:00,2024-03-16 23:00:00
1180,WH_SUB,K1,2024-03-16 23:00:00,2024-03-18 12:00:00
1180,Delivery,Customer,2024-03-18 12:00:00,2024-03-20 13:00:00
1181,Receive,N/A,2024-03-25 08:00:00,2024-03-25 15:00:00
1181,WH_MAIN,WH_MAIN,2024-03-25 15:00:00,2024-03-25 22:00:00
1181,WH_SUB,K3,2024-03-25 22:00:00,2024-03-28 03:00:00
1181,Delivery,Customer,2024-03-28 03:00:00,2024-03-30 06:00:00
1182,Receive,N/A,2024-03-15 08:00:00,2024-03-15 10:00:00
1182,WH_MAIN,WH_MAIN,2024-03-15 10:00:00,2024-03-15 22:00:00
1182,WH_SUB,K1,2024-03-15 22:00:00,2024-03-18 12:00:00
1182,Delivery,Customer,2024-03-18 12:00:00,2024-03-20 21:00:00
1183,Receive,N/A,2024-03-24 08:00:00,2024-03-24 12:00:00
1183,WH_MAIN,WH_MAIN,2024-03-24 12:00:00,2024-03-25 05:00:00
1183,WH_SUB,K2,2024-03-25 05:00:00,2024-03-27 13:00:00
